var1,var2,var3
118.452629,0.800358,0.599523
118.502632,0.769392,0.638777
118.552635,0.736503,0.676435
118.602638,0.701773,0.712401
118.652641,0.665288,0.746587
118.702644,0.627140,0.778906
118.752647,0.587425,0.809279
118.802650,0.546241,0.837628
118.852654,0.503692,0.863883
118.902657,0.459884,0.887979
118.952660,0.414926,0.909855
119.002663,0.368931,0.929457
119.052666,0.322013,0.946735
119.102669,0.274291,0.961647
119.152672,0.225883,0.974155
119.202675,0.176910,0.984227
119.252678,0.127495,0.991839
119.302681,0.077761,0.996972
119.352684,0.027833,0.999613
119.402687,0.022164,0.999754
119.452690,0.072107,0.997397
119.502693,0.121869,0.992546
119.552696,0.171326,0.985214
119.602699,0.220355,0.975420
119.652702,0.268833,0.963187
119.702705,0.316639,0.948546
119.752708,0.363654,0.931534
119.802711,0.409760,0.912193
119.852715,0.454841,0.890573
119.902718,0.498785,0.866726
119.952721,0.541483,0.840712
120.002724,0.582827,0.812597
120.052727,0.622714,0.782450
120.102730,0.661044,0.750347
120.152733,0.697722,0.716369
120.202736,0.732655,0.680600
120.252739,0.765757,0.643130
120.302742,0.796945,0.604051
120.352745,0.826141,0.563463
120.402748,0.853272,0.521467
120.452751,0.878269,0.478167
120.502754,0.901071,0.433671
120.552757,0.921621,0.388092
120.602760,0.939867,0.341542
120.652763,0.955763,0.294138
120.702766,0.969270,0.245999
120.752769,0.980354,0.197246
120.802773,0.988988,0.147999
120.852776,0.995149,0.098382
120.902779,0.998822,0.048519
120.952782,0.999999,0.001465
121.002785,0.998676,0.051445
121.052788,0.994856,0.101297
121.102791,0.988550,0.150895
121.152794,0.979772,0.200116
121.202797,0.968545,0.248837
121.252800,0.954897,0.296936
121.302803,0.938862,0.344293
121.352806,0.920480,0.390789
121.402809,0.899797,0.436308
121.452812,0.876865,0.480737
121.502815,0.851741,0.523964
121.552818,0.824487,0.565881
121.602821,0.795173,0.606383
121.652824,0.763870,0.645370
121.702827,0.730659,0.682743
121.752831,0.695620,0.718410
121.802834,0.658843,0.752280
121.852837,0.620419,0.784271
121.902840,0.580444,0.814300
121.952843,0.539018,0.842294
122.002846,0.496245,0.868183
122.052849,0.452231,0.891901
122.102852,0.407086,0.913390
122.152855,0.360924,0.932595
122.202858,0.313860,0.949469
122.252861,0.266011,0.963970
122.302864,0.217497,0.976061
122.352867,0.168440,0.985712
122.402870,0.118961,0.992899
122.452873,0.069185,0.997604
122.502876,0.019236,0.999815
122.552879,0.030761,0.999527
122.602882,0.080681,0.996740
122.652885,0.130400,0.991462
122.702888,0.179792,0.983705
122.752892,0.228735,0.973489
122.802895,0.277106,0.960839
122.852898,0.324785,0.945788
122.902901,0.371651,0.928372
122.952904,0.417589,0.908636
123.002907,0.462483,0.886628
123.052910,0.506220,0.862404
123.102913,0.548692,0.836024
123.152916,0.589793,0.807554
123.202919,0.629419,0.777066
123.252922,0.667472,0.744635
123.302925,0.703856,0.710343
123.352928,0.738481,0.674274
123.402931,0.771260,0.636521
123.452934,0.802110,0.597176
123.502937,0.830956,0.556338
123.552940,0.857724,0.514110
123.602943,0.882349,0.470596
123.652946,0.904767,0.425906
123.702950,0.924924,0.380152
123.752953,0.942769,0.333447
123.802956,0.958257,0.285908
123.852959,0.971350,0.237655
123.902962,0.982014,0.188808
123.952965,0.990224,0.139489
124.002968,0.995958,0.089821
124.052971,0.999203,0.039928
124.102974,0.999949,0.010064
124.152977,0.998197,0.060031
124.202980,0.993948,0.109848
124.252983,0.987216,0.159391
124.302986,0.978015,0.208535
124.352989,0.966370,0.257157
124.402992,0.952308,0.305137
124.452995,0.935867,0.352354
124.502998,0.917086,0.398691
124.553001,0.896012,0.444030
124.603004,0.872698,0.488260
124.653008,0.847203,0.531269
124.703011,0.819590,0.572950
124.753014,0.789929,0.613199
124.803017,0.758292,0.651915
124.853020,0.724760,0.689001
124.903023,0.689417,0.724365
124.953026,0.652350,0.757918
125.003029,0.613652,0.789577
125.053032,0.573420,0.819262
125.103035,0.531755,0.846898
125.153038,0.488760,0.872418
125.203041,0.444544,0.895757
125.253044,0.399216,0.916857
125.303047,0.352891,0.935664
125.353050,0.305683,0.952133
125.403053,0.257711,0.966222
125.453056,0.209095,0.977895
125.503059,0.159957,0.987124
125.553062,0.110418,0.993885
125.603065,0.060603,0.998162
125.653069,0.010637,0.999943
125.703072,0.039355,0.999225
125.753075,0.089250,0.996009
125.803078,0.138921,0.990303
125.853081,0.188245,0.982122
125.903084,0.237098,0.971486
125.953087,0.285359,0.958421
126.003090,0.332906,0.942960
126.053093,0.379621,0.925142
126.103096,0.425387,0.905011
126.153099,0.470090,0.882618
126.203102,0.513618,0.858019
126.253105,0.555862,0.831275
126.303108,0.596716,0.802453
126.353111,0.636078,0.771625
126.403114,0.673851,0.738867
126.453117,0.709939,0.704263
126.503120,0.744252,0.667899
126.553123,0.776705,0.629865
126.603127,0.807216,0.590256
126.653130,0.835709,0.549172
126.703133,0.862114,0.506715
126.753136,0.886363,0.462991
126.803139,0.908396,0.418110
126.853142,0.928159,0.372184
126.903145,0.945602,0.325327
126.953148,0.960680,0.277657
127.003151,0.973357,0.229293
127.053154,0.983601,0.180356
127.103157,0.991387,0.130968
127.153160,0.996694,0.081253
127.203163,0.999509,0.031334
127.253166,0.999826,0.018663
127.303169,0.997643,0.068613
127.353172,0.992967,0.118391
127.403175,0.985808,0.167874
127.453178,0.976186,0.216937
127.503181,0.964122,0.265458
127.553185,0.949649,0.313315
127.603188,0.932802,0.360389
127.653191,0.913623,0.406562
127.703194,0.892160,0.451719
127.753197,0.868467,0.495747
127.803200,0.842603,0.538535
127.853203,0.814633,0.579977
127.903206,0.784626,0.619969
127.953209,0.752658,0.658412
128.003204,0.718814,0.695203
128.053207,0.683168,0.730262
128.103210,0.645814,0.763495
128.153214,0.606845,0.794820
128.203217,0.566360,0.824158
128.253220,0.524459,0.851436
128.303223,0.481246,0.876585
128.353226,0.436831,0.899543
128.403229,0.391324,0.920253
128.453232,0.344839,0.938662
128.503235,0.297491,0.954725
128.553238,0.249400,0.968400
128.603241,0.200686,0.979656
128.653244,0.151470,0.988462
128.703247,0.101875,0.994797
128.753250,0.052025,0.998646
128.803253,0.002046,0.999998
128.853256,0.047939,0.998850
128.903259,0.097804,0.995206
128.953262,0.147424,0.989073
129.003265,0.196676,0.980469
129.053268,0.245436,0.969413
129.103271,0.293583,0.955934
129.153275,0.340996,0.940065
129.203278,0.387556,0.921846
129.253281,0.433147,0.901323
129.303284,0.477656,0.878547
129.353287,0.520971,0.853574
129.403290,0.562983,0.826468
129.453293,0.603588,0.797296
129.503296,0.642684,0.766131
129.553299,0.680174,0.733051
129.603302,0.715963,0.698138
129.653305,0.749963,0.661480
129.703308,0.782088,0.623168
129.753311,0.812258,0.583299
129.803314,0.840397,0.541971
129.853317,0.866436,0.499289
129.903320,0.890308,0.455358
129.953323,0.911955,0.410290
130.003326,0.931323,0.364195
130.053329,0.948362,0.317191
130.103333,0.963030,0.269393
130.153336,0.975292,0.220922
130.203339,0.985115,0.171898
130.253342,0.992475,0.122445
130.303345,0.997355,0.072686
130.353348,0.999741,0.022745
130.403351,0.999629,0.027252
130.453354,0.997017,0.077182
130.503357,0.991913,0.126919
130.553360,0.984330,0.176338
130.603363,0.974286,0.225317
130.653366,0.961806,0.273732
130.703369,0.946922,0.321463
130.753372,0.929671,0.368390
130.803375,0.910096,0.414397
130.853378,0.888246,0.459368
130.903381,0.864176,0.503190
130.953384,0.837945,0.545755
131.003387,0.809620,0.586955
131.053391,0.779271,0.626688
131.103394,0.746973,0.664854
131.153397,0.712809,0.701358
131.203400,0.676862,0.736110
131.253403,0.639224,0.769021
131.303406,0.599988,0.800009
131.353409,0.559252,0.828998
131.403412,0.517117,0.855915
131.453415,0.473690,0.880691
131.503418,0.429080,0.903267
131.553421,0.383396,0.923584
131.603424,0.336754,0.941593
131.653427,0.289270,0.957247
131.703430,0.241063,0.970509
131.753433,0.192254,0.981345
131.803436,0.142964,0.989728
131.853439,0.093316,0.995637
131.903442,0.043435,0.999056
131.953445,0.006554,0.999979
132.003448,0.056527,0.998401
132.053452,0.106359,0.994328
132.103455,0.155924,0.987769
132.153458,0.205100,0.978741
132.203461,0.253764,0.967266
132.253464,0.301793,0.953374
132.303467,0.349067,0.937098
132.353470,0.395469,0.918479
132.403473,0.440882,0.897565
132.453476,0.485194,0.874407
132.503479,0.528292,0.849063
132.553482,0.570070,0.821596
132.603485,0.610422,0.792076
132.653488,0.649249,0.760576
132.703491,0.686453,0.727174
132.753494,0.721941,0.691955
132.803497,0.755624,0.655006
132.853500,0.787418,0.616419
132.903503,0.817244,0.576292
132.953506,0.845027,0.534724
133.003510,0.870697,0.491820
133.053513,0.894191,0.447685
133.103516,0.915450,0.402432
133.153519,0.934420,0.356173
133.203522,0.951054,0.309023
133.253525,0.965311,0.261101
133.303528,0.977155,0.212527
133.353531,0.986556,0.163421
133.403534,0.993492,0.113906
133.453537,0.997943,0.064107
133.503540,0.999900,0.014147
133.553543,0.999357,0.035848
133.603546,0.996316,0.085753
133.653549,0.990785,0.135444
133.703552,0.982777,0.184796
133.753555,0.972312,0.233687
133.803558,0.959417,0.281993
133.853561,0.944123,0.329594
133.903564,0.926469,0.376371
133.953568,0.906499,0.422208
134.003571,0.884263,0.466989
134.053574,0.859817,0.510603
134.103577,0.833221,0.552940
134.153580,0.804542,0.593895
134.203583,0.773853,0.633366
134.253586,0.741228,0.671253
134.303589,0.706751,0.707462
134.353592,0.670507,0.741903
134.403595,0.632587,0.774489
134.453598,0.593086,0.805139
134.503601,0.552102,0.833777
134.553604,0.509738,0.860330
134.603607,0.466099,0.884732
134.653610,0.421296,0.906923
134.703613,0.375439,0.926847
134.753616,0.328644,0.944454
134.803619,0.281028,0.959700
134.853622,0.232708,0.972547
134.903625,0.183808,0.982962
134.953629,0.134447,0.990921
135.003632,0.084751,0.996402
135.053635,0.034842,0.999393
135.103638,0.015153,0.999885
135.153641,0.065111,0.997878
135.203644,0.114905,0.993376
135.253647,0.164413,0.986392
135.303650,0.213509,0.976941
135.353653,0.262072,0.965048
135.403656,0.309980,0.950743
135.453659,0.357113,0.934061
135.503662,0.403353,0.915045
135.553665,0.448585,0.893740
135.603668,0.492695,0.870202
135.653671,0.535574,0.844488
135.703674,0.577114,0.816664
135.753677,0.617211,0.786798
135.803680,0.655766,0.754965
135.853683,0.692681,0.721244
135.903687,0.727864,0.685721
135.953690,0.761229,0.648484
136.003693,0.792690,0.609625
136.053696,0.822169,0.569243
136.103699,0.849594,0.527438
136.153702,0.874894,0.484314
136.203705,0.898008,0.439979
136.253708,0.918877,0.394545
136.303711,0.937448,0.348124
136.353714,0.953677,0.300833
136.403717,0.967521,0.252791
136.453720,0.978947,0.204116
136.503723,0.987925,0.154931
136.553726,0.994434,0.105358
136.603729,0.998457,0.055523
136.653732,0.999985,0.005548
136.703735,0.999012,0.044440
136.753738,0.995542,0.094318
136.803741,0.989584,0.143959
136.853745,0.981151,0.193241
136.903748,0.970266,0.242039
136.953751,0.956956,0.290233
137.003754,0.941253,0.337701
137.053757,0.923198,0.384325
137.103760,0.902835,0.429988
137.153763,0.880214,0.474576
137.203766,0.855394,0.517978
137.253769,0.828435,0.560085
137.303772,0.799405,0.600792
137.353775,0.768377,0.639997
137.403778,0.735428,0.677602
137.453781,0.700641,0.713514
137.503784,0.664102,0.747642
137.553787,0.625904,0.779900
137.603790,0.586140,0.810210
137.653793,0.544911,0.838494
137.703796,0.502321,0.864681
137.753799,0.458474,0.888708
137.803802,0.413481,0.910513
137.853806,0.367455,0.930041
137.903809,0.320510,0.947245
137.953812,0.272764,0.962081
138.003815,0.224336,0.974512
138.053818,0.175348,0.984507
138.103821,0.125921,0.992040
138.153824,0.076179,0.997094
138.203827,0.026247,0.999655
138.253830,0.023751,0.999718
138.303833,0.073689,0.997281
138.353836,0.123444,0.992352
138.403839,0.172889,0.984941
138.453842,0.221903,0.975069
138.503845,0.270361,0.962759
138.553848,0.318144,0.948042
138.603851,0.365132,0.930956
138.653854,0.411207,0.911542
138.703857,0.456254,0.889850
138.753860,0.500160,0.865933
138.803864,0.542816,0.839851
138.853867,0.584115,0.811671
138.903870,0.623954,0.781461
138.953873,0.662234,0.749297
139.003876,0.698858,0.715261
139.053879,0.733734,0.679436
139.103882,0.766777,0.641914
139.153885,0.797903,0.602786
139.203888,0.827034,0.562152
139.253891,0.854098,0.520112
139.303894,0.879027,0.476772
139.353897,0.901758,0.432241
139.403900,0.922236,0.386628
139.453903,0.940407,0.340050
139.503906,0.956228,0.292621
139.553909,0.969659,0.244461
139.603912,0.980666,0.195690
139.653915,0.989221,0.146429
139.703918,0.995304,0.096803
139.753922,0.998898,0.046934
139.803925,0.999995,0.003051
139.853928,0.998593,0.053030
139.903931,0.994694,0.102875
139.953934,0.988309,0.152464
140.003937,0.979453,0.201671
140.053940,0.968149,0.250374
140.103943,0.954425,0.298451
140.153946,0.938315,0.345783
140.203949,0.919859,0.392250
140.253952,0.899104,0.437736
140.303955,0.876101,0.482128
140.353958,0.850908,0.525315
140.403961,0.823588,0.567188
140.453964,0.794209,0.607644
140.503967,0.762845,0.646581
140.553970,0.729574,0.683902
140.603973,0.694479,0.719513
140.653976,0.657648,0.753325
140.703979,0.619174,0.785254
140.753983,0.579151,0.815220
140.803986,0.537681,0.843149
140.853989,0.494866,0.868969
140.903992,0.450815,0.892618
140.953995,0.405636,0.914035
141.003998,0.359444,0.933167
141.054001,0.312353,0.949966
141.104004,0.264481,0.964391
141.154007,0.215948,0.976405
141.204010,0.166875,0.985978
141.254013,0.117385,0.993086
141.304016,0.067602,0.997712
141.354019,0.017649,0.999844
141.404022,0.032347,0.999477
141.454025,0.082263,0.996611
141.504028,0.131973,0.991253
141.554031,0.181353,0.983418
141.604034,0.230280,0.973125
141.654037,0.278631,0.960398
141.704041,0.326285,0.945271
141.754044,0.373124,0.927781
141.804047,0.419030,0.907972
141.854050,0.463889,0.885893
141.904053,0.507588,0.861600
141.954056,0.550018,0.835152
142.004059,0.591074,0.806617
142.054062,0.630652,0.776066
142.104065,0.668653,0.743575
142.154068,0.704983,0.709225
142.204071,0.739550,0.673102
142.254074,0.772269,0.635296
142.304077,0.803057,0.595902
142.354080,0.831838,0.555019
142.404083,0.858539,0.512748
142.454086,0.883094,0.469195
142.504089,0.905442,0.424470
142.554092,0.925526,0.378683
142.604095,0.943297,0.331950
142.654099,0.958709,0.284387
142.704102,0.971726,0.236113
142.754105,0.982312,0.187249
142.804108,0.990444,0.137917
142.854111,0.996099,0.088240
142.904114,0.999265,0.038343
142.954117,0.999932,0.011651
143.004120,0.998100,0.061615
143.054123,0.993773,0.111425
143.104126,0.986961,0.160957
143.154129,0.977683,0.210086
143.204132,0.965960,0.258691
143.254135,0.951823,0.306648
143.304138,0.935306,0.353839
143.354141,0.916452,0.400145
143.404144,0.895306,0.445452
143.454147,0.871922,0.489644
143.504150,0.846359,0.532613
143.554153,0.818680,0.574250
143.604156,0.788954,0.614452
143.654160,0.757257,0.653117
143.704163,0.723666,0.690150
143.754166,0.688266,0.725458
143.804169,0.651146,0.758953
143.854172,0.612398,0.790550
143.904175,0.572119,0.820171
143.954178,0.530410,0.847741
144.004181,0.487375,0.873193
144.054184,0.443122,0.896461
144.104187,0.397761,0.917489
144.154190,0.351406,0.936223
144.204193,0.304172,0.952617
144.254196,0.256178,0.966630
144.304199,0.207543,0.978226
144.354202,0.158390,0.987377
144.404205,0.108841,0.994059
144.454208,0.059019,0.998257
144.504211,0.009051,0.999959
144.554214,0.040941,0.999162
144.604218,0.090830,0.995866
144.654221,0.140492,0.990082
144.704224,0.189803,0.981822
144.754227,0.238639,0.971108
144.804230,0.286879,0.957967
144.854233,0.334402,0.942430
144.904236,0.381089,0.924538
144.954239,0.426823,0.904335
145.004242,0.471490,0.881871
145.054245,0.514979,0.857203
145.104248,0.557180,0.830392
145.154251,0.597988,0.801505
145.204254,0.637302,0.770614
145.254257,0.675022,0.737797
145.304260,0.711055,0.703136
145.354263,0.745311,0.666717
145.404266,0.777703,0.628631
145.454269,0.808152,0.588974
145.504272,0.836580,0.547845
145.554276,0.862917,0.505346
145.604279,0.887097,0.461584
145.654282,0.909059,0.416668
145.704285,0.928749,0.370710
145.754288,0.946117,0.323826
145.804291,0.961120,0.276132
145.854294,0.973720,0.227748
145.904297,0.983886,0.178795
145.954300,0.991593,0.129395
146.004303,0.996821,0.079671
146.054306,0.999557,0.029748
146.104309,0.999795,0.020249
146.154312,0.997533,0.070196
146.204315,0.992778,0.119967
146.254318,0.985541,0.169438
146.304321,0.975840,0.218486
146.354324,0.963700,0.266988
146.404327,0.949151,0.314822
146.454330,0.932229,0.361869
146.504333,0.912977,0.408012
146.554337,0.891442,0.453134
146.604340,0.867679,0.497124
146.654343,0.841748,0.539871
146.704346,0.813711,0.581269
146.754349,0.783641,0.621214
146.804352,0.751612,0.659605
146.854355,0.717704,0.696348
146.904358,0.682002,0.731350
146.954361,0.644595,0.764524
147.004364,0.605577,0.795787
147.054367,0.565045,0.825060
147.104370,0.523100,0.852271
147.154373,0.479848,0.877352
147.204376,0.435396,0.900239
147.254379,0.389856,0.920876
147.304382,0.343342,0.939211
147.354385,0.295969,0.955198
147.404388,0.247856,0.968797
147.454391,0.199123,0.979974
147.504395,0.149893,0.988702
147.554398,0.100288,0.994958
147.604401,0.050433,0.998727
147.654404,0.000451,1.000000
147.704407,0.049532,0.998773
147.754410,0.099391,0.995048
147.804413,0.149001,0.988837
147.854416,0.198239,0.980154
147.904419,0.246982,0.969020
147.954422,0.295107,0.955464
148.004425,0.342494,0.939520
148.054428,0.389025,0.921227
148.104431,0.434584,0.900631
148.154434,0.479056,0.877784
148.204437,0.522331,0.852743
148.254440,0.564300,0.825570
148.304443,0.604859,0.796333
148.354446,0.643905,0.765105
148.404449,0.681342,0.731965
148.454453,0.717076,0.696995
148.504456,0.751017,0.660283
148.554459,0.783081,0.621920
148.604462,0.813187,0.582003
148.654465,0.841260,0.540630
148.704468,0.867231,0.497907
148.754471,0.891033,0.453938
148.804474,0.912608,0.408835
148.854477,0.931902,0.362710
148.904480,0.948866,0.315678
148.954483,0.963459,0.267857
149.004486,0.975643,0.219366
149.054489,0.985388,0.170327
149.104492,0.992669,0.120863
149.154495,0.997469,0.071096
149.204498,0.999776,0.021151
149.254501,0.999584,0.028846
149.304504,0.996893,0.078772
149.354507,0.991709,0.128500
149.404510,0.984047,0.177907
149.454514,0.973925,0.226870
149.504517,0.961368,0.275265
149.554520,0.946408,0.322972
149.604523,0.929083,0.369872
149.654526,0.909434,0.415848
149.704529,0.887513,0.460783
149.754532,0.863372,0.504567
149.804535,0.837074,0.547090
149.854538,0.808683,0.588245
149.904541,0.778270,0.627930
149.954544,0.745912,0.666044
150.004547,0.711689,0.702494
150.054550,0.675688,0.737188
150.104553,0.637997,0.770039
150.154556,0.598711,0.800965
150.204559,0.557929,0.829889
150.254562,0.515752,0.856738
150.304565,0.472286,0.881446
150.354568,0.427639,0.903950
150.404572,0.381923,0.924194
150.454575,0.335252,0.942128
150.504578,0.287743,0.957708
150.554581,0.239515,0.970893
150.604584,0.190689,0.981651
150.654587,0.141385,0.989955
150.704590,0.091728,0.995784
150.754593,0.041842,0.999124
150.804596,0.008148,0.999967
150.854599,0.058119,0.998310
150.904602,0.107944,0.994157
150.954605,0.157499,0.987519
151.004608,0.206661,0.978413
151.054611,0.255306,0.966860
151.104614,0.303312,0.952891
151.154617,0.350561,0.936540
151.204620,0.396933,0.917848
151.254623,0.442313,0.896861
151.304626,0.486587,0.873632
151.354630,0.529645,0.848219
151.404633,0.571379,0.820686
151.454636,0.611685,0.791102
151.504639,0.650461,0.759540
151.554642,0.687612,0.726079
151.604645,0.723043,0.690803
151.654648,0.756667,0.653800
151.704651,0.788400,0.615163
151.754654,0.818162,0.574988
151.804657,0.845878,0.533376
151.854660,0.871480,0.490430
151.904663,0.894904,0.446259
151.954666,0.916090,0.400972
152.004669,0.934987,0.354683
152.054672,0.951546,0.307507
152.104675,0.965727,0.259562
152.154678,0.977493,0.210968
152.204681,0.986816,0.161847
152.254684,0.993672,0.112322
152.304688,0.998044,0.062515
152.354691,0.999921,0.012553
152.404694,0.999299,0.037441
152.454697,0.996178,0.087342
152.504700,0.990568,0.137024
152.554703,0.982481,0.186363
152.604706,0.971938,0.235237
152.654709,0.958966,0.283522
152.704712,0.943596,0.331099
152.754715,0.925867,0.377848
152.804718,0.905825,0.423653
152.854721,0.883517,0.468399
152.904724,0.859001,0.511973
152.954727,0.832338,0.554268
153.004730,0.803594,0.595178
153.054733,0.772842,0.634599
153.104736,0.740157,0.672434
153.154739,0.705622,0.708588
153.204742,0.669323,0.742971
153.254745,0.631351,0.775497
153.304749,0.591801,0.806084
153.354752,0.550772,0.834656
153.404755,0.508365,0.861142
153.454758,0.464688,0.885474
153.504761,0.419849,0.907594
153.554764,0.373961,0.927444
153.604767,0.327138,0.944977
153.654770,0.279497,0.960147
153.704773,0.231157,0.972916
153.754776,0.182240,0.983254
153.804779,0.132867,0.991134
153.854782,0.083162,0.996536
153.904785,0.033249,0.999447
153.954788,0.016747,0.999860
154.004791,0.066702,0.997773
154.054794,0.116489,0.993192
154.104797,0.165986,0.986128
154.154800,0.215067,0.976599
154.204803,0.263611,0.964629
154.254807,0.311496,0.950248
154.304810,0.358602,0.933491
154.354813,0.404811,0.914400
154.404816,0.450009,0.893024
154.454819,0.494082,0.869415
154.504822,0.536920,0.843633
154.554825,0.578415,0.815742
154.604828,0.618465,0.785812
154.654831,0.656969,0.753918
154.704834,0.693830,0.720139
154.754837,0.728957,0.684560
154.804840,0.762262,0.647269
154.854843,0.793661,0.608361
154.904846,0.823076,0.567931
154.954849,0.850434,0.526082
155.004852,0.875666,0.482918
155.054855,0.898708,0.438547
155.104858,0.919505,0.393079
155.154861,0.938002,0.346629
155.204865,0.954155,0.299312
155.254868,0.967923,0.251247
155.304871,0.979271,0.202554
155.354874,0.988171,0.153355
155.404877,0.994601,0.103772
155.454880,0.998545,0.053930
155.504883,0.999992,0.003954
155.554886,0.998940,0.046033
155.604889,0.995390,0.095905
155.654892,0.989353,0.145537
155.704895,0.980842,0.194805
155.754898,0.969879,0.243586
155.804901,0.956492,0.291758
155.854904,0.940714,0.339201
155.954910,0.902148,0.431427
156.004913,0.879457,0.475979
156.054916,0.854567,0.519341
156.104919,0.827541,0.561405
156.154922,0.798446,0.602066
156.204926,0.767356,0.641222
156.254929,0.734347,0.678774
156.304932,0.699502,0.714630
156.354935,0.662909,0.748700
156.404938,0.624659,0.780898
156.454941,0.584847,0.811143
156.504944,0.543574,0.839361
156.554947,0.500941,0.865481
156.604950,0.457056,0.889438
156.654953,0.412029,0.911171
156.704956,0.365972,0.930626
156.754959,0.318999,0.947755
156.754959,0.318999,0.947755
156.804962,0.271230,0.962515
156.854965,0.222782,0.974868
156.904968,0.173778,0.984785
156.954971,0.124339,0.992240
157.004974,0.074589,0.997214
157.054977,0.024653,0.999696
157.104980,0.025345,0.999679
157.154984,0.075280,0.997162
157.204987,0.125026,0.992153
157.254990,0.174460,0.984664
157.304993,0.223457,0.974714
157.354996,0.271896,0.962327
157.404999,0.319656,0.947534
157.455002,0.366616,0.930372
157.505005,0.412660,0.910885
157.555008,0.457672,0.889121
157.605011,0.501540,0.865134
157.655014,0.544155,0.838985
157.705017,0.585409,0.810738
157.755020,0.625200,0.780465
157.805023,0.663428,0.748240
157.855026,0.699997,0.714146
157.905029,0.734817,0.678266
157.955032,0.767800,0.640690
158.005035,0.798863,0.601513
158.055038,0.827930,0.560832
158.105042,0.854926,0.518749
158.155045,0.879786,0.475370
158.205048,0.902446,0.430802
158.255051,0.922851,0.385157
158.305054,0.940948,0.338550
158.355057,0.956694,0.291096
158.405060,0.970048,0.242914
158.455063,0.980977,0.194126
158.505066,0.989453,0.144852
158.555069,0.995457,0.095216
158.605072,0.998972,0.045341
158.655075,0.999989,0.004646
158.705078,0.998507,0.054622
158.755081,0.994529,0.104461
158.805084,0.988065,0.154039
158.855087,0.979130,0.203233
158.905090,0.967749,0.251918
158.955093,0.953948,0.299973
159.005096,0.937762,0.347279
159.055099,0.919232,0.393716
159.105103,0.898404,0.439169
159.155106,0.875331,0.483524
159.205109,0.850069,0.526671
159.255112,0.822683,0.568501
159.305115,0.793239,0.608910
159.355118,0.761813,0.647797
159.405121,0.728483,0.685064
159.455124,0.693331,0.720619
159.505127,0.656446,0.754373
159.555130,0.617921,0.786240
159.605133,0.577850,0.816143
159.655136,0.536335,0.844005
159.705139,0.493480,0.869757
159.755142,0.449391,0.893335
159.805145,0.404178,0.914680
159.855148,0.357955,0.933739
159.905151,0.310837,0.950463
159.955154,0.262943,0.964811
160.005157,0.214391,0.976748
160.055161,0.165303,0.986243
160.105164,0.115801,0.993272
160.155167,0.066011,0.997819
160.205170,0.016055,0.999871
160.255173,0.033941,0.999424
160.305176,0.083852,0.996478
160.355179,0.133553,0.991042
160.405182,0.182921,0.983128
160.455185,0.231831,0.972756
160.505188,0.280162,0.959953
160.555191,0.327792,0.944750
160.605194,0.374603,0.927185
160.655197,0.420478,0.907303
160.705200,0.465301,0.885152
160.755203,0.508962,0.860789
160.805206,0.551350,0.834274
160.855209,0.592359,0.805674
160.905212,0.631888,0.775060
160.955215,0.669838,0.742508
161.005219,0.706113,0.708100
161.055222,0.740622,0.671921
161.105225,0.773281,0.634064
161.155228,0.804006,0.594621
161.205231,0.832722,0.553692
161.255234,0.859356,0.511378
161.305237,0.883841,0.467787
161.355240,0.906118,0.423026
161.405243,0.926129,0.377207
161.455246,0.943825,0.330446
161.505249,0.959162,0.282858
161.555252,0.972101,0.234564
161.605255,0.982610,0.185683
161.655258,0.990662,0.136338
161.705261,0.996239,0.086652
161.755264,0.999325,0.036749
161.805267,0.999912,0.013245
161.855270,0.998000,0.063207
161.905273,0.993594,0.113010
161.955276,0.986704,0.162531
162.005280,0.977347,0.211645
162.055283,0.965547,0.260231
162.105286,0.951333,0.308165
162.155289,0.934741,0.355330
162.205292,0.915812,0.401606
162.255295,0.894595,0.446879
162.305298,0.871140,0.491034
162.355301,0.845509,0.533962
162.405304,0.817763,0.575555
162.455307,0.787974,0.615709
162.505310,0.756214,0.654324
162.555313,0.722565,0.691303
162.605316,0.687109,0.726555
162.655319,0.649935,0.759990
162.705322,0.611137,0.791525
162.755325,0.570811,0.821082
162.805328,0.529058,0.848586
162.855331,0.485982,0.873969
162.905334,0.441692,0.897167
162.955338,0.396297,0.918122
163.005341,0.349912,0.936782
163.055344,0.302652,0.953101
163.105347,0.254636,0.967037
163.155350,0.205983,0.978556
163.205353,0.156815,0.987628
163.255356,0.107255,0.994231
163.305359,0.057427,0.998350
163.355362,0.007456,0.999972
163.405365,0.042534,0.999095
163.455368,0.092418,0.995720
163.505371,0.142071,0.989857
163.555374,0.191368,0.981518
163.605377,0.240188,0.970726
163.655380,0.288407,0.957508
163.705383,0.335904,0.941896
163.755386,0.382563,0.923930
163.805389,0.428265,0.903653
163.855392,0.472896,0.881118
163.905396,0.516345,0.856381
163.955399,0.558503,0.829502
164.005402,0.599266,0.800550
164.055405,0.638530,0.769597
164.105408,0.676198,0.736720
164.155411,0.712176,0.702001
164.205414,0.746373,0.665528
164.255417,0.778705,0.627390
164.305420,0.809090,0.587685
164.355423,0.837452,0.546510
164.405426,0.863722,0.503969
164.455429,0.887831,0.460169
164.505432,0.909722,0.415218
164.555435,0.929338,0.369229
164.605438,0.946632,0.322317
164.655441,0.961559,0.274599
164.705444,0.974082,0.226195
164.755447,0.984170,0.177226
164.805450,0.991798,0.127813
164.855453,0.996947,0.078081
164.905457,0.999604,0.028154
164.955460,0.999761,0.021844
165.005463,0.997420,0.071787
